latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,bright_t31,frp,daynight
25.093901,-99.962105,303.46,0.39,0.44,2021-03-28,754,N,VIIRS,n,293.1,1.59,N
25.088995,-99.955566,312.05,0.39,0.44,2021-03-28,754,N,VIIRS,n,293.05,2.18,N
25.080387,-99.95253,317.64,0.39,0.44,2021-03-28,754,N,VIIRS,n,294.23,3.17,N
24.714487,-99.747551,321.36,0.57,0.43,2021-03-28,754,N,VIIRS,n,287.99,4.71,N
25.412167,-100.521843,314.03,0.43,0.46,2021-03-28,754,N,VIIRS,n,286.01,1.73,N
24.722025,-99.810204,305.3,0.38,0.43,2021-03-28,754,N,VIIRS,n,282.62,5.01,N
25.412588,-100.525612,302.6,0.43,0.46,2021-03-28,754,N,VIIRS,n,283.82,1.73,N
25.416006,-100.517967,310.6,0.43,0.46,2021-03-28,754,N,VIIRS,n,284.12,2.16,N
25.076254,-99.9524,333.71,0.39,0.44,2021-03-28,754,N,VIIRS,n,296.22,3.17,N
25.091757,-100.048363,356.7,0.4,0.44,2021-03-28,754,N,VIIRS,n,296.48,8.43,N
25.091389,-100.045258,354.47,0.4,0.44,2021-03-28,754,N,VIIRS,n,298.09,4.54,N
25.091007,-100.042053,341.34,0.4,0.44,2021-03-28,754,N,VIIRS,n,295.56,4.54,N
25.090614,-100.038757,321.2,0.4,0.44,2021-03-28,754,N,VIIRS,n,292.78,2.41,N
25.087648,-100.04863,342.11,0.4,0.44,2021-03-28,754,N,VIIRS,n,292.3,8.43,N
25.087255,-100.045341,317.81,0.4,0.44,2021-03-28,754,N,VIIRS,n,290.78,4.54,N
25.086853,-100.041924,301.95,0.4,0.44,2021-03-28,754,N,VIIRS,n,291.12,4.54,N
25.072111,-99.952187,340.64,0.39,0.44,2021-03-28,754,N,VIIRS,n,296.63,2.89,N
25.06806,-99.952766,325.33,0.39,0.44,2021-03-28,754,N,VIIRS,n,294.48,2.89,N
25.06846,-99.956154,305.19,0.39,0.44,2021-03-28,754,N,VIIRS,n,293.83,2.89,N
25.06579,-99.968475,339.28,0.39,0.44,2021-03-28,754,N,VIIRS,n,295.98,6.49,N
25.064495,-99.957481,325.23,0.39,0.44,2021-03-28,754,N,VIIRS,n,295.94,6.26,N
25.064072,-99.953926,330.19,0.39,0.44,2021-03-28,754,N,VIIRS,n,294.21,6.26,N
25.36591,-100.274384,320.45,0.41,0.45,2021-03-28,754,N,VIIRS,n,286.94,3.12,N
25.60594,-100.921333,305.98,0.46,0.47,2021-03-28,754,N,VIIRS,n,286.6,0.72,N
25.364683,-100.228371,342.91,0.41,0.45,2021-03-28,754,N,VIIRS,n,294.12,7.56,N
25.365189,-100.232613,310.06,0.41,0.45,2021-03-28,754,N,VIIRS,n,287.89,7.56,N
25.360497,-100.228508,350.75,0.41,0.45,2021-03-28,754,N,VIIRS,n,293.32,5.93,N
25.062454,-100.045753,316.45,0.4,0.44,2021-03-28,754,N,VIIRS,n,291.25,1.43,N
25.061043,-100.033623,301.44,0.4,0.44,2021-03-28,754,N,VIIRS,n,290.59,0.59,N
25.057959,-100.042702,322.45,0.4,0.44,2021-03-28,754,N,VIIRS,n,291.42,2.03,N
25.057005,-100.034492,324.78,0.4,0.44,2021-03-28,754,N,VIIRS,n,292.25,1.99,N
25.699329,-100.269386,305.93,0.42,0.45,2021-03-28,754,N,VIIRS,n,293.45,0.75,N
25.58075,-99.935066,315.77,0.4,0.44,2021-03-28,754,N,VIIRS,n,293,1.97,N
24.718384,-99.813736,323.27,0.38,0.43,2021-03-28,754,N,VIIRS,n,283.91,2.36,N
24.72246,-99.813843,297.46,0.38,0.43,2021-03-28,754,N,VIIRS,n,282.62,1.14,N
25.056595,-100.030991,319.86,0.4,0.44,2021-03-28,754,N,VIIRS,n,292.53,1.99,N
25.747046,-100.235207,312.12,0.42,0.45,2021-03-28,754,N,VIIRS,n,293.31,0.99,N
25.72076,-100.302475,309.65,0.42,0.45,2021-03-28,754,N,VIIRS,n,293.72,1.88,N
24.726574,-99.814278,299.76,0.38,0.43,2021-03-28,754,N,VIIRS,n,283.75,1.14,N
24.730703,-99.81485,301.2,0.38,0.43,2021-03-28,754,N,VIIRS,n,284.7,2.62,N
24.730198,-99.810608,356.4,0.38,0.43,2021-03-28,754,N,VIIRS,n,295.04,15.56,N
25.060957,-99.962502,333.96,0.39,0.44,2021-03-28,754,N,VIIRS,n,296.76,4.67,N
25.060534,-99.958908,367,0.39,0.44,2021-03-28,754,N,VIIRS,h,301.35,6.26,N
25.721231,-100.306679,314.03,0.42,0.45,2021-03-28,754,N,VIIRS,n,294.15,1.88,N
25.079462,-100.049461,316.72,0.4,0.44,2021-03-28,754,N,VIIRS,n,290.25,1.98,N
25.075539,-100.051376,311.36,0.4,0.44,2021-03-28,754,N,VIIRS,n,288.68,1.07,N
25.593443,-99.937256,307.21,0.4,0.44,2021-03-28,754,N,VIIRS,n,294.27,1.76,N
24.721222,-99.803543,299.46,0.38,0.43,2021-03-28,754,N,VIIRS,n,285.05,0.81,N
25.050426,-100.013596,315.57,0.4,0.44,2021-03-28,754,N,VIIRS,n,291.82,0.95,N
25.60544,-100.916794,303.11,0.46,0.47,2021-03-28,754,N,VIIRS,n,286.2,0.7,N
25.408262,-100.526695,342.74,0.43,0.46,2021-03-28,754,N,VIIRS,n,284.95,3.62,N
25.408728,-100.530693,302.22,0.43,0.46,2021-03-28,754,N,VIIRS,n,281.37,3.62,N
24.715553,-99.756325,299.08,0.57,0.43,2021-03-28,754,N,VIIRS,n,283.97,4.84,N
24.710987,-99.752098,353.37,0.57,0.43,2021-03-28,754,N,VIIRS,n,290.07,7.99,N
25.370222,-100.2752,322.54,0.41,0.45,2021-03-28,754,N,VIIRS,n,287.63,2.19,N
25.088972,-100.024879,304.39,0.4,0.44,2021-03-28,754,N,VIIRS,n,292.36,1.53,N
24.717947,-99.810066,301.91,0.38,0.43,2021-03-28,754,N,VIIRS,n,282.03,1.18,N
24.711521,-99.756493,313.44,0.57,0.43,2021-03-28,754,N,VIIRS,n,285.16,7.99,N
24.707458,-99.756378,354.95,0.57,0.43,2021-03-28,754,N,VIIRS,n,291.02,7.99,N
24.706907,-99.751831,331.89,0.57,0.43,2021-03-28,754,N,VIIRS,n,284.04,7.99,N
24.708027,-99.761078,301.89,0.57,0.43,2021-03-28,754,N,VIIRS,n,285.18,1.73,N
25.380104,-100.323158,305.2,0.42,0.45,2021-03-28,754,N,VIIRS,n,286.26,0.86,N
25.36544,-100.270409,319.96,0.41,0.45,2021-03-28,754,N,VIIRS,n,288.12,3.16,N
24.703403,-99.756317,345.06,0.57,0.43,2021-03-28,754,N,VIIRS,n,291,12.1,N
24.704023,-99.76149,303.19,0.57,0.43,2021-03-28,754,N,VIIRS,n,285.12,4.62,N
24.700884,-99.769279,329.38,0.57,0.43,2021-03-28,754,N,VIIRS,n,288.14,4.62,N
24.700045,-99.762115,334.79,0.57,0.43,2021-03-28,754,N,VIIRS,n,288.09,4.62,N
24.699381,-99.756569,343.27,0.57,0.43,2021-03-28,754,N,VIIRS,n,288,12.1,N
24.702461,-99.782715,301.55,0.57,0.43,2021-03-28,754,N,VIIRS,n,285.02,1.5,N
24.698496,-99.783539,306.19,0.57,0.43,2021-03-28,754,N,VIIRS,n,284.71,1.99,N
24.697044,-99.771225,315.53,0.57,0.43,2021-03-28,754,N,VIIRS,n,287.59,2.27,N
24.696142,-99.763466,307.91,0.57,0.43,2021-03-28,754,N,VIIRS,n,284.38,2.27,N
24.695385,-99.757027,298.32,0.57,0.43,2021-03-28,754,N,VIIRS,n,283.74,0.75,N
24.696909,-99.784698,301.87,0.57,0.43,2021-03-28,754,N,VIIRS,n,284.37,1.27,N
24.695473,-99.773232,317.39,0.57,0.43,2021-03-28,754,N,VIIRS,n,286.75,2.69,N
24.67168,-99.777733,321.78,0.57,0.43,2021-03-28,754,N,VIIRS,n,285.17,2.51,N
24.672281,-99.782623,312.12,0.57,0.43,2021-03-28,754,N,VIIRS,n,283.55,2.51,N
25.057453,-100.038338,306.93,0.4,0.44,2021-03-28,754,N,VIIRS,n,290.73,2.03,N
25.333735,-100.320244,327.43,0.32,0.55,2021-03-28,1912,N,VIIRS,n,282.57,5.73,D
25.332979,-100.323654,345.63,0.32,0.55,2021-03-28,1912,N,VIIRS,n,283.17,5.46,D
25.099445,-100.051483,350.3,0.6,0.71,2021-03-29,1854,N,VIIRS,n,288.46,22.49,D
25.369484,-100.223206,339.66,0.61,0.71,2021-03-29,1854,N,VIIRS,n,289.66,8.93,D
25.427612,-99.96946,367,0.58,0.7,2021-03-29,1854,N,VIIRS,h,294.17,13.78,D
25.820438,-100.441521,367,0.61,0.71,2021-03-29,1854,N,VIIRS,h,292.64,15.99,D
25.370293,-100.223793,330.41,0.61,0.71,2021-03-29,1854,N,VIIRS,n,288.4,8.09,D
25.098864,-100.052902,356.78,0.6,0.71,2021-03-29,1854,N,VIIRS,n,288.97,21.47,D
25.374908,-100.255463,337.83,0.61,0.71,2021-03-29,1854,N,VIIRS,n,293.71,11.08,D
25.382305,-100.253532,346.5,0.61,0.71,2021-03-29,1854,N,VIIRS,n,291.37,8.47,D
25.4282,-99.969833,367,0.58,0.7,2021-03-29,1854,N,VIIRS,h,293.15,10.31,D
25.429043,-99.963768,334.63,0.58,0.7,2021-03-29,1854,N,VIIRS,n,293.24,14.96,D
25.375885,-100.256134,338.76,0.61,0.71,2021-03-29,1854,N,VIIRS,n,292.51,14.91,D
25.383261,-100.254211,333.48,0.61,0.71,2021-03-29,1854,N,VIIRS,n,289.55,6.76,D
25.09849,-100.05529,339.57,0.6,0.71,2021-03-29,1854,N,VIIRS,n,288.2,12.29,D
25.429661,-99.964165,335.54,0.58,0.7,2021-03-29,1854,N,VIIRS,n,292.04,10.31,D
25.366411,-100.221436,331.47,0.46,0.64,2021-03-29,2030,N,VIIRS,n,283.85,3.39,D
25.821959,-100.443443,352.67,0.45,0.63,2021-03-29,2030,N,VIIRS,n,278.44,19.85,D
25.821587,-100.448463,367,0.45,0.63,2021-03-29,2030,N,VIIRS,l,277.21,9.82,D
25.821205,-100.453651,332.29,0.45,0.63,2021-03-29,2030,N,VIIRS,n,268.95,9.82,D
24.713087,-99.744507,295.31,0.73,0.76,2021-03-30,718,N,VIIRS,n,282.81,2.27,N
24.723951,-99.75071,300.95,0.74,0.76,2021-03-30,718,N,VIIRS,n,280.15,2.87,N
25.101231,-100.053444,295.78,0.78,0.78,2021-03-30,718,N,VIIRS,n,285.57,1.72,N
25.101511,-100.058678,296.29,0.78,0.78,2021-03-30,718,N,VIIRS,n,284.27,1.72,N
24.727785,-99.751137,296.98,0.74,0.76,2021-03-30,718,N,VIIRS,n,277.98,1.64,N
25.099396,-100.047173,298.23,0.77,0.78,2021-03-30,718,N,VIIRS,n,286.77,1.7,N
25.09963,-100.051155,306.67,0.78,0.78,2021-03-30,718,N,VIIRS,n,285.96,1.7,N
25.100988,-100.048943,308.69,0.78,0.78,2021-03-30,718,N,VIIRS,n,286.76,3.17,N
24.720526,-99.749329,295.29,0.74,0.76,2021-03-30,718,N,VIIRS,n,283.6,1.64,N
24.713339,-99.748695,297.56,0.74,0.76,2021-03-30,718,N,VIIRS,n,285.18,2.27,N
24.699059,-99.748901,300.44,0.74,0.76,2021-03-30,718,N,VIIRS,n,286.22,2.39,N
25.375107,-100.265907,310.47,0.36,0.57,2021-03-30,900,N,VIIRS,n,279.41,2.62,N
25.101078,-100.048943,305.59,0.37,0.58,2021-03-30,900,N,VIIRS,n,276.57,1.61,N
25.065865,-99.944748,304.31,0.38,0.58,2021-03-30,900,N,VIIRS,n,287.44,0.98,N
25.601278,-100.920616,297.52,0.32,0.55,2021-03-30,900,N,VIIRS,n,277.53,1.29,N
25.373377,-100.258308,309.39,0.36,0.57,2021-03-30,900,N,VIIRS,n,279.78,1.34,N
25.397694,-100.341286,296.04,0.35,0.57,2021-03-30,900,N,VIIRS,n,281.92,0.41,N
25.396769,-100.337219,297.95,0.35,0.57,2021-03-30,900,N,VIIRS,n,281.87,0.41,N
25.398918,-100.418411,304.31,0.35,0.57,2021-03-30,900,N,VIIRS,n,279.5,1.43,N
25.695316,-100.296333,298.79,0.35,0.57,2021-03-30,900,N,VIIRS,n,286.26,0.94,N
25.369627,-100.2659,304.95,0.36,0.57,2021-03-30,900,N,VIIRS,n,280.5,1.06,N
25.370508,-100.269768,297.48,0.36,0.57,2021-03-30,900,N,VIIRS,n,279.02,1.06,N
25.656775,-100.324257,297.37,0.35,0.56,2021-03-30,900,N,VIIRS,n,286.6,0.26,N
25.383198,-100.253304,299,0.36,0.57,2021-03-30,900,N,VIIRS,n,275.85,0.42,N
25.700405,-100.294823,299.12,0.35,0.57,2021-03-30,900,N,VIIRS,n,287.61,0.86,N
25.495989,-100.988373,295.04,0.32,0.54,2021-03-30,900,N,VIIRS,n,282.98,0.78,N
25.374245,-100.262115,332.4,0.36,0.57,2021-03-30,900,N,VIIRS,n,280.96,2.62,N
25.606192,-100.919189,319.37,0.32,0.55,2021-03-30,900,N,VIIRS,n,282.4,1.29,N
25.37825,-100.255661,301.85,0.36,0.57,2021-03-30,900,N,VIIRS,n,277.96,1.34,N
25.057299,-100.040092,309.33,0.37,0.58,2021-03-30,900,N,VIIRS,n,284.36,1.15,N
25.794462,-100.036674,297.83,0.36,0.57,2021-03-30,900,N,VIIRS,n,286.53,1.5,N
25.793655,-100.033134,308.51,0.36,0.57,2021-03-30,900,N,VIIRS,n,286.89,1.23,N
25.400009,-100.423218,312.02,0.35,0.57,2021-03-30,900,N,VIIRS,n,273.92,1.43,N
25.098236,-100.043762,351.65,0.47,0.48,2021-03-30,2012,N,VIIRS,n,301.47,9.88,D
25.379677,-99.890327,341.97,0.49,0.48,2021-03-30,2012,N,VIIRS,n,310.29,10.76,D
25.384674,-100.316818,340.17,0.46,0.47,2021-03-30,2012,N,VIIRS,n,300.75,4.15,D
25.101843,-100.051895,337.1,0.47,0.48,2021-03-30,2012,N,VIIRS,n,291.78,9.54,D
25.697899,-100.299004,336.74,0.46,0.47,2021-03-30,2012,N,VIIRS,l,309.96,3.63,D
25.339903,-100.323128,347.02,0.46,0.47,2021-03-30,2012,N,VIIRS,n,301.93,9.93,D
25.335526,-100.322853,350.42,0.46,0.47,2021-03-30,2012,N,VIIRS,n,310.67,9.93,D
25.372242,-100.225029,338.19,0.47,0.47,2021-03-30,2012,N,VIIRS,n,299.51,5.24,D
25.335127,-100.358757,355.04,0.46,0.47,2021-03-30,2012,N,VIIRS,n,309.23,66.35,D
25.338976,-100.324272,343.41,0.46,0.47,2021-03-30,2012,N,VIIRS,n,305.36,6.66,D
24.692385,-99.765503,348.96,0.49,0.48,2021-03-30,2012,N,VIIRS,n,294.69,13.86,D
24.692032,-99.76886,336.61,0.49,0.48,2021-03-30,2012,N,VIIRS,n,290.52,3.65,D
25.330803,-100.358078,367,0.46,0.47,2021-03-30,2012,N,VIIRS,l,337.01,66.35,D
25.823332,-100.451546,367,0.46,0.47,2021-03-30,2012,N,VIIRS,h,314.74,8.31,D
25.058403,-100.039505,343.41,0.47,0.48,2021-03-30,2012,N,VIIRS,n,307.2,47.3,D
25.055098,-100.028137,367,0.47,0.48,2021-03-30,2012,N,VIIRS,h,301.52,15.29,D
25.058714,-100.042046,343.77,0.47,0.48,2021-03-30,2012,N,VIIRS,n,315.44,72.6,D
25.055416,-100.031418,342.93,0.47,0.48,2021-03-30,2012,N,VIIRS,n,298.29,8.48,D
25.055979,-100.026344,345.26,0.47,0.48,2021-03-30,2012,N,VIIRS,n,298.75,8.48,D
25.330267,-100.362892,351.99,0.46,0.47,2021-03-30,2012,N,VIIRS,n,324.96,65.92,D
25.334677,-100.323288,346.39,0.46,0.47,2021-03-30,2012,N,VIIRS,n,310.97,6.66,D
25.326607,-100.356323,344.38,0.46,0.47,2021-03-30,2012,N,VIIRS,n,312.79,55.06,D
25.326059,-100.361221,367,0.46,0.47,2021-03-30,2012,N,VIIRS,h,346.22,39.05,D
25.321381,-100.363831,343.95,0.46,0.47,2021-03-30,2012,N,VIIRS,n,310.38,39.05,D
25.058039,-99.967155,331.53,0.48,0.48,2021-03-30,2012,N,VIIRS,n,296.59,4.5,D
25.061474,-99.966133,332.22,0.48,0.48,2021-03-30,2012,N,VIIRS,n,297.28,4.01,D
25.710991,-100.08754,343.52,0.48,0.48,2021-03-30,2012,N,VIIRS,n,309.1,7.44,D
25.321941,-100.358795,350.25,0.46,0.47,2021-03-30,2012,N,VIIRS,n,315.49,39.05,D
25.321554,-99.949005,336.74,0.48,0.48,2021-03-30,2012,N,VIIRS,l,311.55,3.8,D
25.582144,-99.931519,342.24,0.49,0.48,2021-03-30,2012,N,VIIRS,n,306.46,9.57,D
25.381983,-99.892075,351.06,0.49,0.48,2021-03-30,2012,N,VIIRS,n,314.24,27.93,D
25.384159,-99.890892,342.21,0.49,0.48,2021-03-30,2012,N,VIIRS,n,306.66,10.76,D
25.383659,-99.895844,340.23,0.49,0.48,2021-03-30,2012,N,VIIRS,n,309.98,10.76,D
25.075056,-100.051414,342.36,0.47,0.48,2021-03-30,2012,N,VIIRS,n,298.55,15.78,D
25.075432,-100.047852,341.94,0.47,0.48,2021-03-30,2012,N,VIIRS,n,301.69,15.78,D
25.07074,-100.049904,341.79,0.47,0.48,2021-03-30,2012,N,VIIRS,n,303.43,15.78,D
24.932762,-99.721924,330.55,0.49,0.49,2021-03-30,2012,N,VIIRS,l,302.75,2.83,D
25.577139,-99.935867,347.25,0.49,0.48,2021-03-30,2012,N,VIIRS,n,306.83,6.64,D
25.071526,-100.042427,334.64,0.47,0.48,2021-03-30,2012,N,VIIRS,n,304,12.49,D
25.071102,-100.046463,367,0.47,0.48,2021-03-30,2012,N,VIIRS,h,312.13,15.78,D
25.066713,-100.045647,346.36,0.47,0.48,2021-03-30,2012,N,VIIRS,n,306.25,14.88,D
25.102556,-100.045219,341.66,0.47,0.48,2021-03-30,2012,N,VIIRS,n,296.54,9.88,D
25.372496,-100.264854,367,0.46,0.47,2021-03-30,2012,N,VIIRS,h,305.31,13.32,D
25.373058,-100.259514,343.27,0.46,0.47,2021-03-30,2012,N,VIIRS,n,305.4,13.32,D
25.378029,-100.254395,344.4,0.46,0.47,2021-03-30,2012,N,VIIRS,n,311.08,26.79,D
25.377499,-100.259407,354.61,0.46,0.47,2021-03-30,2012,N,VIIRS,n,307.83,16.17,D
25.376961,-100.264496,342.42,0.46,0.47,2021-03-30,2012,N,VIIRS,n,300.16,16.17,D
25.381931,-100.259422,332.95,0.46,0.47,2021-03-30,2012,N,VIIRS,n,300.46,16.17,D
25.057779,-100.256989,350.54,0.46,0.47,2021-03-30,2012,N,VIIRS,n,318.04,16.15,D
25.401922,-100.521004,334.73,0.45,0.47,2021-03-30,2012,N,VIIRS,n,304.83,1.95,D
25.594007,-99.935005,305.37,0.38,0.43,2021-03-31,842,N,VIIRS,n,293.49,1.96,N
25.054543,-100.029182,300.93,0.39,0.44,2021-03-31,842,N,VIIRS,n,289.09,0.93,N
25.04645,-100.008949,305.98,0.39,0.44,2021-03-31,842,N,VIIRS,n,289.82,0.66,N
25.371876,-100.225334,323.88,0.56,0.43,2021-03-31,842,N,VIIRS,n,287.67,3.43,N
25.370413,-100.223778,298.09,0.56,0.43,2021-03-31,842,N,VIIRS,n,286.3,0.68,N
25.371508,-100.229355,313.62,0.56,0.43,2021-03-31,842,N,VIIRS,n,286.03,1.12,N
25.37537,-100.228271,296.4,0.56,0.43,2021-03-31,842,N,VIIRS,n,284.43,1.12,N
25.721676,-100.301407,310.5,0.55,0.43,2021-03-31,842,N,VIIRS,n,294.51,2.56,N
25.696398,-100.296104,311.61,0.55,0.43,2021-03-31,842,N,VIIRS,n,293.24,3.37,N
25.340534,-100.232033,298.11,0.56,0.43,2021-03-31,842,N,VIIRS,n,284.94,0.64,N
24.727448,-99.81469,326.58,0.4,0.45,2021-03-31,842,N,VIIRS,n,284.4,2.94,N
24.726728,-99.810997,301.69,0.4,0.45,2021-03-31,842,N,VIIRS,n,283.68,1.43,N
24.723598,-99.816628,305.02,0.4,0.45,2021-03-31,842,N,VIIRS,n,282.63,0.85,N
25.602201,-100.916458,312.48,0.51,0.41,2021-03-31,842,N,VIIRS,n,285.94,1.43,N
25.064354,-99.951324,311.55,0.39,0.44,2021-03-31,842,N,VIIRS,n,292.39,1.78,N
25.067514,-99.946121,308.15,0.39,0.44,2021-03-31,842,N,VIIRS,n,292.53,1.44,N
25.071335,-99.944313,315.7,0.39,0.44,2021-03-31,842,N,VIIRS,n,295.09,1.85,N
25.086527,-100.001518,305.38,0.39,0.44,2021-03-31,842,N,VIIRS,n,291.78,0.69,N
25.104176,-99.961052,305.26,0.39,0.44,2021-03-31,842,N,VIIRS,n,292.81,1.84,N
25.105036,-99.965393,313.15,0.39,0.44,2021-03-31,842,N,VIIRS,n,292.48,1.56,N
25.694921,-100.26799,308.38,0.55,0.43,2021-03-31,842,N,VIIRS,n,292.78,0.84,N
25.695013,-100.269371,308.72,0.55,0.43,2021-03-31,842,N,VIIRS,n,292.84,2.32,N
25.371719,-100.267517,310.81,0.56,0.43,2021-03-31,842,N,VIIRS,n,287.44,1.49,N
25.10816,-100.04966,303.12,0.39,0.44,2021-03-31,842,N,VIIRS,n,290.44,1,N
25.104387,-100.05159,331.83,0.39,0.44,2021-03-31,842,N,VIIRS,n,292.39,2.74,N
25.103514,-100.046997,334.97,0.39,0.44,2021-03-31,842,N,VIIRS,n,292.19,1.92,N
25.105257,-100.056152,313.17,0.39,0.44,2021-03-31,842,N,VIIRS,n,288.68,2.74,N
25.102602,-100.042198,312.09,0.39,0.44,2021-03-31,842,N,VIIRS,n,290.03,1.92,N
25.101385,-100.057518,319.49,0.39,0.44,2021-03-31,842,N,VIIRS,n,286.36,2.74,N
25.098593,-100.042854,310.44,0.39,0.44,2021-03-31,842,N,VIIRS,n,291.49,1.92,N
25.097429,-100.058418,296.65,0.39,0.44,2021-03-31,842,N,VIIRS,n,283.71,1.09,N
25.09667,-100.054466,304.08,0.39,0.44,2021-03-31,842,N,VIIRS,n,288.21,1.09,N
25.09271,-100.055382,324.07,0.39,0.44,2021-03-31,842,N,VIIRS,n,287.8,1.09,N
25.088711,-100.056046,313.26,0.39,0.44,2021-03-31,842,N,VIIRS,n,286.77,0.88,N
25.087994,-100.05233,297.95,0.39,0.44,2021-03-31,842,N,VIIRS,n,286.98,0.53,N
24.734274,-99.766167,300.2,0.41,0.45,2021-03-31,842,N,VIIRS,n,286.4,0.7,N
24.732723,-99.758408,302.71,0.41,0.45,2021-03-31,842,N,VIIRS,n,286.44,0.95,N
24.730919,-99.74942,307.29,0.41,0.45,2021-03-31,842,N,VIIRS,n,286.78,1.44,N
24.728107,-99.756531,311.28,0.41,0.45,2021-03-31,842,N,VIIRS,n,287.47,1.7,N
24.727127,-99.751663,312.21,0.41,0.45,2021-03-31,842,N,VIIRS,n,287.47,1.7,N
24.72612,-99.746651,304.32,0.41,0.45,2021-03-31,842,N,VIIRS,n,287.32,1.21,N
24.734196,-99.807976,304.37,0.4,0.45,2021-03-31,842,N,VIIRS,n,284.21,1.06,N
24.733299,-99.80352,308.59,0.4,0.45,2021-03-31,842,N,VIIRS,n,284.69,1.06,N
24.732271,-99.798431,316.52,0.4,0.45,2021-03-31,842,N,VIIRS,n,284.74,1.92,N
24.721249,-99.743553,305.24,0.41,0.45,2021-03-31,842,N,VIIRS,n,287.01,1.21,N
24.728527,-99.754494,320.25,0.41,0.45,2021-03-31,842,N,VIIRS,n,288.54,2.11,N
24.731619,-99.770485,301.12,0.41,0.45,2021-03-31,842,N,VIIRS,n,286.23,1.38,N
24.727585,-99.74958,312.58,0.41,0.45,2021-03-31,842,N,VIIRS,n,287.74,2.11,N
24.734295,-99.806351,305.12,0.4,0.45,2021-03-31,842,N,VIIRS,n,284.41,1.25,N
24.733391,-99.801636,307.18,0.4,0.45,2021-03-31,842,N,VIIRS,n,284.3,1.25,N
24.732403,-99.796478,317.28,0.4,0.45,2021-03-31,842,N,VIIRS,n,284.83,1.75,N
24.722754,-99.746529,304.88,0.41,0.45,2021-03-31,842,N,VIIRS,n,286.64,2.09,N
24.713949,-99.744896,306.77,0.41,0.45,2021-03-31,842,N,VIIRS,n,286.58,1.35,N
24.709105,-99.741798,336.37,0.41,0.45,2021-03-31,842,N,VIIRS,n,288.77,5.25,N
24.705261,-99.743889,342.5,0.41,0.45,2021-03-31,842,N,VIIRS,n,292.86,5.25,N
24.704237,-99.738609,303.17,0.41,0.45,2021-03-31,842,N,VIIRS,n,287.77,5.25,N
24.701439,-99.746094,340.39,0.41,0.45,2021-03-31,842,N,VIIRS,n,288.65,4.37,N
24.700356,-99.740486,305.88,0.41,0.45,2021-03-31,842,N,VIIRS,n,287.28,4.37,N
24.697639,-99.748398,343.73,0.41,0.45,2021-03-31,842,N,VIIRS,n,290.14,4.37,N
24.696497,-99.7425,304.05,0.41,0.45,2021-03-31,842,N,VIIRS,n,285.94,4.37,N
24.696836,-99.765999,350.2,0.41,0.45,2021-03-31,842,N,VIIRS,n,290.95,3.15,N
24.693821,-99.750595,331.37,0.41,0.45,2021-03-31,842,N,VIIRS,n,285.1,3.79,N
24.696215,-99.762833,301.19,0.41,0.45,2021-03-31,842,N,VIIRS,n,285.05,3.15,N
24.693214,-99.769119,309.66,0.41,0.45,2021-03-31,842,N,VIIRS,n,285.21,2.82,N
25.60289,-100.919846,318.04,0.51,0.41,2021-03-31,842,N,VIIRS,n,287.22,3.33,N
24.692602,-99.766014,313,0.41,0.45,2021-03-31,842,N,VIIRS,n,286.35,3.15,N
24.688997,-99.769211,310.76,0.41,0.45,2021-03-31,842,N,VIIRS,n,285.02,1.3,N
25.603134,-100.921509,301.81,0.51,0.41,2021-03-31,842,N,VIIRS,n,286.78,1.97,N
25.577467,-99.934982,325.11,0.38,0.43,2021-03-31,842,N,VIIRS,n,292.17,1.52,N
25.591537,-99.94355,309.52,0.38,0.43,2021-03-31,842,N,VIIRS,n,295.41,1.78,N
25.716759,-100.296898,317.33,0.55,0.43,2021-03-31,842,N,VIIRS,n,292.39,2.05,N
25.405766,-100.425064,317.42,0.55,0.42,2021-03-31,842,N,VIIRS,n,287.19,2.69,N
25.405968,-100.42746,313.49,0.55,0.42,2021-03-31,842,N,VIIRS,n,285.93,2.3,N
25.36805,-100.26963,297.88,0.56,0.43,2021-03-31,842,N,VIIRS,n,285.65,1.49,N
25.375412,-100.269966,332.88,0.56,0.43,2021-03-31,842,N,VIIRS,n,290.08,4.19,N
25.404814,-100.421288,311.56,0.55,0.42,2021-03-31,842,N,VIIRS,n,286.87,2.89,N
25.404589,-100.419037,307.76,0.55,0.42,2021-03-31,842,N,VIIRS,n,286.39,2.69,N
25.37439,-100.260124,307.89,0.56,0.43,2021-03-31,842,N,VIIRS,n,285.88,6.31,N
25.375473,-100.265854,348.4,0.56,0.43,2021-03-31,842,N,VIIRS,n,290.93,6.31,N
25.378195,-100.258728,336.27,0.56,0.43,2021-03-31,842,N,VIIRS,n,289.25,6.31,N
25.370558,-100.265938,301.27,0.56,0.43,2021-03-31,842,N,VIIRS,n,286.72,4.19,N
25.374292,-100.264275,322.01,0.56,0.43,2021-03-31,842,N,VIIRS,n,287.63,4.19,N
25.376963,-100.257172,308.51,0.56,0.43,2021-03-31,842,N,VIIRS,n,286.11,1.42,N
25.378067,-100.262794,338.32,0.56,0.43,2021-03-31,842,N,VIIRS,n,289.49,7.27,N
25.380775,-100.255875,308.37,0.56,0.43,2021-03-31,842,N,VIIRS,n,286.14,1.42,N
25.69632,-100.297554,315.42,0.55,0.43,2021-03-31,842,N,VIIRS,n,292.86,2.4,N
